id_registro,id_municipio,rede_geral,poco_ou_nascente,poço_ou_nascente_fora_da_propriedade,carro-pipa,agua_da_chuva_em_cisterna,agua_da_chuva_outra_forma,rio_acude_lago_igarapé,poço_ou_nascente_na_aldeia,poco_ou_nascente_fora_da_aldeia,outro
1722,1722,56035.0,1134.0,1243.0,24.0,52.0,14.0,569.0,,,1002.0
1723,1723,14088.0,301.0,110.0,,,20.0,1820.0,,,829.0
1724,1724,28418.0,1401.0,3011.0,50.0,,6.0,83.0,,,283.0
1725,1725,1235.0,1200.0,389.0,,,,14.0,,,9.0
1726,1726,15941.0,35.0,14.0,3062.0,1192.0,32.0,264.0,,,2272.0
1727,1727,2898.0,99.0,188.0,208.0,7574.0,262.0,1991.0,,,558.0
1728,1728,17062.0,5022.0,2804.0,9.0,23.0,5.0,130.0,,,543.0
1729,1729,3346.0,2627.0,2148.0,,23.0,1.0,126.0,,,49.0
1730,1730,12428.0,1381.0,1995.0,,58.0,34.0,2268.0,,,1100.0
1731,1731,6806.0,1785.0,553.0,120.0,442.0,187.0,1030.0,,,473.0
1732,1732,49446.0,2729.0,13169.0,9.0,8.0,11.0,1575.0,,,645.0
1733,1733,5555.0,266.0,622.0,,,,28.0,,,156.0
1734,1734,4559.0,253.0,1948.0,,,6.0,25.0,,,82.0
1735,1735,30142.0,192.0,830.0,269.0,7760.0,369.0,1717.0,,,3468.0
1736,1736,4653.0,3804.0,2268.0,,2.0,,40.0,,,37.0
1737,1737,6025.0,9.0,7.0,1.0,1.0,,260.0,,,378.0
1738,1738,14671.0,4619.0,2037.0,,3.0,6.0,920.0,,,216.0
1739,1739,13331.0,277.0,694.0,1576.0,7072.0,1234.0,1925.0,,,3899.0
1740,1740,11594.0,5159.0,9480.0,,,2.0,5903.0,,,205.0
1741,1741,50462.0,1302.0,1649.0,64.0,2.0,4.0,33.0,,,430.0
1742,1742,6314.0,85.0,498.0,,,,28.0,,,97.0
1743,1743,5605.0,19266.0,5267.0,1.0,138.0,47.0,429.0,246.0,15.0,853.0
1744,1744,9982.0,2905.0,1126.0,,,,,,,585.0
1745,1745,2756.0,46.0,221.0,1203.0,6275.0,366.0,1276.0,,,816.0
1746,1746,1965.0,2178.0,1808.0,,2.0,2.0,127.0,,,31.0
1747,1747,5621.0,8254.0,4201.0,337.0,43.0,8.0,151.0,,,282.0
1748,1748,30698.0,3601.0,5586.0,13.0,15.0,5.0,57.0,,,1046.0
1749,1749,8137.0,938.0,5364.0,1312.0,3064.0,200.0,6190.0,,,336.0
1750,1750,48335.0,4976.0,5353.0,9.0,13.0,10.0,358.0,,,386.0
1751,1751,18403.0,2388.0,3399.0,,2.0,9.0,365.0,,,482.0
1752,1752,1816.0,10.0,,,6.0,2.0,283.0,,,152.0
1753,1753,16089.0,1657.0,725.0,409.0,60.0,15.0,466.0,,,568.0
1754,1754,553801.0,8631.0,957.0,41.0,22.0,35.0,49.0,,,2213.0
1755,1755,7146.0,1599.0,1820.0,,26.0,7.0,34.0,,,217.0
1756,1756,11639.0,2412.0,1629.0,2.0,31.0,2.0,257.0,,,429.0
1757,1757,21900.0,2007.0,731.0,9.0,2.0,1.0,11.0,,,227.0
1758,1758,14463.0,7714.0,2300.0,,42.0,23.0,39.0,,,892.0
1759,1759,5314.0,468.0,457.0,,,13.0,1055.0,,,382.0
1760,1760,13332.0,1559.0,1339.0,9.0,15.0,3.0,291.0,,,157.0
1761,1761,3441.0,4.0,10.0,,30.0,5.0,240.0,,,212.0
1762,1762,19074.0,98.0,79.0,2436.0,164.0,17.0,424.0,,,1907.0
1763,1763,25781.0,1741.0,2094.0,17.0,25.0,162.0,263.0,,,398.0
1764,1764,13283.0,116.0,378.0,174.0,4006.0,124.0,532.0,,,1251.0
1765,1765,13169.0,58.0,64.0,31.0,,,,,,16.0
1766,1766,5431.0,13.0,59.0,,,,7.0,,,97.0
1767,1767,9828.0,4732.0,1301.0,,2.0,4.0,242.0,,,375.0
1768,1768,3471.0,142.0,36.0,,6.0,7.0,12.0,,,133.0
1769,1769,3502.0,106.0,584.0,6.0,,5.0,13.0,,,71.0
1770,1770,53093.0,6065.0,2368.0,7.0,327.0,10.0,684.0,,,1585.0
1771,1771,4711.0,38.0,21.0,,20.0,6.0,56.0,,,455.0
1772,1772,11550.0,51.0,175.0,51.0,1360.0,53.0,87.0,,,478.0
1773,1773,8168.0,130.0,234.0,154.0,1248.0,331.0,467.0,,,576.0
1774,1774,2461.0,178.0,250.0,,1.0,,10.0,,,28.0
1775,1775,5130.0,22.0,21.0,,,53.0,112.0,,,264.0
1776,1776,7034.0,64.0,29.0,,2.0,,915.0,,,303.0
1777,1777,8712.0,3972.0,2242.0,,49.0,4.0,611.0,,,212.0
1778,1778,73965.0,4809.0,3609.0,4.0,154.0,740.0,2002.0,,,1351.0
1779,1779,21902.0,7321.0,6194.0,140.0,412.0,94.0,776.0,,,1958.0
1780,1780,4545.0,14.0,,6.0,107.0,25.0,95.0,,,139.0
1781,1781,19361.0,4237.0,4609.0,24.0,169.0,15.0,443.0,,,1403.0
1782,1782,12982.0,546.0,2062.0,92.0,9.0,297.0,176.0,,,226.0
1783,1783,8598.0,944.0,1578.0,7.0,281.0,57.0,127.0,,,1336.0
1784,1784,68788.0,8401.0,8453.0,20.0,2501.0,452.0,1986.0,,,3914.0
1785,1785,22673.0,532.0,2587.0,310.0,45.0,65.0,107.0,,,557.0
1786,1786,3985.0,204.0,614.0,9.0,1123.0,10.0,403.0,,,46.0
1787,1787,3288.0,48.0,3.0,,,,9.0,,,96.0
1788,1788,9782.0,856.0,1021.0,,36.0,,190.0,,,142.0
1789,1789,13317.0,351.0,1685.0,26.0,28.0,10.0,185.0,,,705.0
1790,1790,5983.0,1513.0,2616.0,,2.0,372.0,196.0,,,273.0
1791,1791,9919.0,38.0,6.0,428.0,2130.0,21.0,456.0,,,568.0
1792,1792,6737.0,169.0,48.0,7.0,3.0,1.0,9.0,,,366.0
1793,1793,13542.0,192.0,3040.0,86.0,24.0,40.0,1076.0,,,416.0
1794,1794,7611.0,145.0,43.0,6.0,255.0,,87.0,,,343.0
1795,1795,28724.0,231.0,122.0,228.0,1109.0,136.0,1020.0,,,590.0
1796,1796,19075.0,3000.0,1269.0,,197.0,21.0,365.0,,,592.0
1797,1797,5690.0,37.0,17.0,14.0,138.0,1.0,88.0,,,247.0
1798,1798,155290.0,1212.0,1035.0,2.0,98.0,38.0,160.0,,,2606.0
1799,1799,5731.0,2517.0,2145.0,,41.0,20.0,182.0,,,2479.0
1800,1800,2458.0,74.0,70.0,6.0,275.0,,1.0,,,77.0
1801,1801,2539.0,5010.0,1153.0,,2.0,17.0,24.0,,,41.0
1802,1802,3922.0,1.0,12.0,20.0,1587.0,40.0,26.0,,,353.0
1803,1803,7182.0,425.0,315.0,,2.0,61.0,79.0,,,267.0
1804,1804,22379.0,40.0,262.0,2809.0,2160.0,173.0,768.0,,,2081.0
1805,1805,16246.0,194.0,380.0,76.0,3848.0,116.0,479.0,,,581.0
1806,1806,21195.0,136.0,85.0,2059.0,1488.0,158.0,510.0,,,1396.0
1807,1807,26309.0,40.0,228.0,17.0,18.0,5.0,404.0,,,1221.0
1808,1808,9307.0,2514.0,2342.0,213.0,2472.0,165.0,2016.0,,,316.0
1809,1809,7536.0,60.0,505.0,16.0,19.0,74.0,76.0,,,943.0
1810,1810,13550.0,407.0,1904.0,,726.0,25.0,229.0,,,214.0
1811,1811,7029.0,533.0,942.0,,25.0,64.0,135.0,,,389.0
1812,1812,10586.0,4921.0,2635.0,,14.0,6.0,239.0,,,928.0
1813,1813,6451.0,2960.0,2720.0,,469.0,6.0,99.0,,,225.0
1814,1814,3208.0,49.0,248.0,,,2.0,28.0,,,211.0
1815,1815,5871.0,31.0,96.0,3.0,7.0,,372.0,,,633.0
1816,1816,8069.0,2020.0,1101.0,,,15.0,11.0,,,114.0
1817,1817,69014.0,4172.0,3576.0,9.0,58.0,21.0,365.0,,,1249.0
1818,1818,9934.0,63.0,144.0,,1.0,2.0,6.0,,,82.0
1819,1819,2950.0,43.0,122.0,124.0,,,7.0,,,134.0
1820,1820,2319.0,109.0,110.0,,793.0,14.0,55.0,,,263.0
1821,1821,21447.0,408.0,1790.0,54.0,11009.0,467.0,1101.0,,,2245.0
1822,1822,5957.0,549.0,912.0,,33.0,6.0,92.0,,,427.0
1823,1823,2706.0,6.0,,,10.0,,49.0,,,181.0
1824,1824,37117.0,594.0,1029.0,8.0,3299.0,272.0,3740.0,,,1662.0
1825,1825,5518.0,3554.0,2713.0,21.0,56.0,105.0,97.0,,,769.0
1826,1826,6706.0,13590.0,1779.0,,9.0,11.0,65.0,,,128.0
1827,1827,7508.0,9.0,414.0,175.0,89.0,,95.0,,,9.0
1828,1828,12857.0,33.0,5.0,1309.0,1174.0,127.0,1019.0,,,462.0
1829,1829,10885.0,3084.0,448.0,,,5.0,34.0,,,123.0
1830,1830,8044.0,198.0,954.0,129.0,4349.0,305.0,1098.0,,,581.0
1831,1831,8034.0,163.0,5311.0,289.0,993.0,34.0,300.0,,,523.0
1832,1832,2724.0,753.0,718.0,,16.0,33.0,313.0,,,14.0
1833,1833,131762.0,2639.0,2039.0,201.0,30.0,18.0,231.0,,,4344.0
1834,1834,12255.0,4899.0,2851.0,,101.0,11.0,790.0,,,177.0
1835,1835,5193.0,610.0,252.0,,13.0,9.0,194.0,,,36.0
1836,1836,27857.0,1593.0,3044.0,356.0,256.0,89.0,541.0,,,405.0
1837,1837,19541.0,2588.0,2266.0,199.0,54.0,7.0,135.0,,,319.0
1838,1838,12770.0,671.0,1408.0,520.0,119.0,13.0,51.0,,,366.0
1839,1839,6354.0,2002.0,2566.0,2849.0,5689.0,694.0,5196.0,,,123.0
1840,1840,9180.0,564.0,1633.0,415.0,388.0,165.0,1004.0,,,559.0
1841,1841,7501.0,1698.0,1542.0,918.0,2300.0,132.0,128.0,,,167.0
1842,1842,5360.0,732.0,6685.0,5.0,93.0,6.0,974.0,,,183.0
1843,1843,5970.0,59.0,57.0,2.0,2669.0,699.0,526.0,,,199.0
1844,1844,14260.0,214.0,621.0,23.0,850.0,324.0,3.0,,,632.0
1845,1845,6802.0,172.0,503.0,1.0,2537.0,120.0,1064.0,,,333.0
1846,1846,9079.0,37.0,797.0,42.0,125.0,25.0,245.0,,,641.0
1847,1847,14354.0,1494.0,957.0,30.0,156.0,23.0,307.0,,,354.0
1848,1848,4632.0,1272.0,1014.0,,3.0,,212.0,,,266.0
1849,1849,8271.0,2168.0,756.0,,15.0,2.0,141.0,,,115.0
1850,1850,3938.0,1354.0,847.0,2971.0,3550.0,87.0,922.0,,,62.0
1851,1851,22997.0,740.0,2763.0,2186.0,12703.0,2962.0,4088.0,,,3043.0
1852,1852,6612.0,601.0,2372.0,,8.0,11.0,253.0,,,143.0
1853,1853,6708.0,1709.0,522.0,7.0,50.0,29.0,1072.0,,,248.0
1854,1854,5229.0,1734.0,431.0,13.0,35.0,25.0,841.0,,,256.0
1855,1855,10881.0,636.0,215.0,,305.0,228.0,950.0,,,362.0
1856,1856,12079.0,390.0,996.0,,61.0,,180.0,,,90.0
1857,1857,9786.0,354.0,571.0,248.0,6543.0,184.0,1721.0,,,576.0
1858,1858,11545.0,,171.0,,31.0,15.0,1.0,,,33.0
1859,1859,31560.0,3754.0,1693.0,111.0,762.0,127.0,9457.0,,,1634.0
1860,1860,16190.0,587.0,2027.0,224.0,104.0,56.0,1808.0,,,127.0
1861,1861,26118.0,3179.0,2123.0,121.0,732.0,47.0,1669.0,,,753.0
1862,1862,11482.0,158.0,2009.0,39.0,42.0,21.0,111.0,,,82.0
1863,1863,3776.0,1279.0,527.0,,316.0,10.0,268.0,,,79.0
1864,1864,123462.0,2249.0,5236.0,5.0,57.0,52.0,4639.0,,,980.0
1865,1865,12855.0,95.0,79.0,42.0,192.0,49.0,40.0,,,214.0
1866,1866,4880.0,877.0,107.0,,6.0,6.0,139.0,,,428.0
1867,1867,10530.0,98.0,163.0,1742.0,890.0,24.0,303.0,,,404.0
1868,1868,17158.0,2181.0,424.0,6.0,39.0,25.0,1317.0,,,416.0
1869,1869,1659.0,8442.0,3043.0,911.0,506.0,34.0,676.0,,,678.0
1870,1870,12876.0,137.0,958.0,273.0,52.0,19.0,132.0,,,344.0
1871,1871,9628.0,1437.0,697.0,1897.0,302.0,210.0,814.0,,,381.0
1872,1872,10353.0,154.0,706.0,1614.0,1993.0,149.0,2138.0,,,805.0
1873,1873,48619.0,935.0,4705.0,269.0,3867.0,713.0,2203.0,,,1523.0
1874,1874,3081.0,147.0,153.0,4372.0,1140.0,127.0,669.0,,,416.0
1875,1875,11779.0,84.0,1401.0,31.0,77.0,,251.0,,,57.0
1876,1876,12927.0,641.0,473.0,184.0,129.0,20.0,181.0,,,261.0
1877,1877,12894.0,634.0,3603.0,2824.0,758.0,59.0,309.0,,,913.0
1878,1878,5251.0,189.0,2141.0,1006.0,1603.0,69.0,239.0,,,624.0
1879,1879,10256.0,435.0,1814.0,1185.0,200.0,82.0,115.0,,,151.0
1880,1880,3678.0,887.0,5409.0,59.0,237.0,110.0,439.0,,,227.0
1881,1881,2858.0,867.0,5855.0,130.0,620.0,29.0,144.0,,,187.0
1882,1882,47829.0,1882.0,5407.0,2808.0,1295.0,260.0,3936.0,,,946.0
1883,1883,14612.0,2497.0,708.0,3.0,23.0,29.0,453.0,,,243.0
1884,1884,8335.0,2490.0,4829.0,707.0,1151.0,402.0,1401.0,,,243.0
1885,1885,7285.0,1784.0,1518.0,4.0,7.0,33.0,727.0,,,35.0
1886,1886,6103.0,5026.0,2785.0,1872.0,13.0,33.0,674.0,,,788.0
1887,1887,23136.0,2746.0,3337.0,213.0,333.0,70.0,966.0,,,573.0
1888,1888,18834.0,317.0,294.0,1318.0,648.0,41.0,693.0,,,43.0
1889,1889,6036.0,154.0,1678.0,573.0,799.0,17.0,813.0,,,274.0
1890,1890,582.0,202.0,640.0,4346.0,3173.0,108.0,4477.0,,,77.0
1891,1891,28421.0,3766.0,9773.0,1205.0,2588.0,194.0,893.0,,,361.0
1892,1892,13634.0,208.0,2163.0,366.0,308.0,51.0,37.0,,,393.0
1893,1893,13660.0,614.0,453.0,6.0,23.0,,57.0,,,271.0
1894,1894,8719.0,550.0,504.0,1221.0,667.0,80.0,355.0,,,366.0
1895,1895,24655.0,2307.0,1519.0,2.0,238.0,84.0,1865.0,,,683.0
1896,1896,226409.0,7405.0,3681.0,527.0,335.0,276.0,343.0,,,3199.0
1897,1897,21673.0,7517.0,3129.0,11.0,187.0,28.0,1857.0,65.0,,563.0
1898,1898,303.0,1196.0,5279.0,1730.0,15666.0,1588.0,1145.0,,,1131.0
1899,1899,42265.0,1276.0,11125.0,2593.0,4707.0,528.0,1026.0,,,2834.0
1900,1900,7682.0,132.0,535.0,,148.0,65.0,606.0,,,227.0
1901,1901,18616.0,287.0,1742.0,1354.0,960.0,200.0,371.0,,,410.0
1902,1902,25055.0,3398.0,1842.0,3.0,192.0,76.0,894.0,,,675.0
1903,1903,4130.0,1211.0,370.0,12.0,1688.0,129.0,1209.0,,,120.0
1904,1904,77742.0,2031.0,1326.0,33.0,37.0,30.0,50.0,,,1541.0
1905,1905,9163.0,764.0,2438.0,436.0,214.0,22.0,45.0,,,109.0
1906,1906,16416.0,2363.0,5651.0,1905.0,719.0,142.0,469.0,,,211.0
1907,1907,19030.0,283.0,677.0,371.0,5798.0,1834.0,3702.0,,,1126.0
1908,1908,10162.0,196.0,353.0,3296.0,278.0,120.0,645.0,,,529.0
1909,1909,8252.0,128.0,127.0,15.0,2311.0,156.0,342.0,,,163.0
1910,1910,23520.0,28.0,12.0,650.0,1252.0,58.0,431.0,,,481.0
1911,1911,3235.0,165.0,98.0,3004.0,637.0,74.0,2928.0,,,54.0
1912,1912,14823.0,2957.0,1830.0,4.0,123.0,17.0,588.0,,,833.0
1913,1913,5935.0,895.0,639.0,4.0,12.0,25.0,783.0,,,541.0
1914,1914,16851.0,2804.0,5637.0,4.0,823.0,118.0,1657.0,,,375.0
1915,1915,39289.0,1424.0,1404.0,8974.0,6849.0,1025.0,3645.0,,,2193.0
1916,1916,16502.0,1613.0,4464.0,341.0,760.0,377.0,853.0,,,442.0
1917,1917,1620.0,100.0,763.0,8.0,,,48.0,,,63.0
1918,1918,46174.0,1542.0,2414.0,114.0,52.0,5.0,67.0,,,527.0
1919,1919,5174.0,80.0,1100.0,668.0,1280.0,191.0,274.0,,,71.0
1920,1920,14522.0,65.0,313.0,990.0,394.0,71.0,47.0,,,571.0
1921,1921,5484.0,268.0,113.0,3216.0,545.0,217.0,625.0,,,237.0
1922,1922,25963.0,251.0,1479.0,29.0,2041.0,703.0,382.0,,,1327.0
1923,1923,12289.0,611.0,2515.0,21.0,45.0,,17.0,,,206.0
1924,1924,18160.0,970.0,419.0,,51.0,147.0,385.0,,,783.0
1925,1925,10244.0,480.0,1482.0,15.0,185.0,6.0,4832.0,,,834.0
1926,1926,16775.0,1310.0,1942.0,,16.0,3.0,129.0,,,85.0
1927,1927,8380.0,2778.0,5761.0,2.0,12.0,6.0,534.0,,,322.0
1928,1928,46633.0,232.0,458.0,1546.0,9713.0,380.0,696.0,,,2244.0
1929,1929,15739.0,10746.0,2959.0,65.0,1.0,21.0,80.0,,,418.0
1930,1930,15788.0,1730.0,1922.0,8.0,292.0,11.0,3176.0,,,428.0
1931,1931,10345.0,2006.0,1370.0,1634.0,518.0,86.0,531.0,,,378.0
1932,1932,2891.0,197.0,215.0,57.0,178.0,7.0,1006.0,,,79.0
1933,1933,8672.0,4532.0,7317.0,50.0,1015.0,82.0,384.0,,,279.0
1934,1934,5605.0,213.0,656.0,1209.0,240.0,85.0,48.0,,,99.0
1935,1935,11295.0,470.0,998.0,34.0,511.0,52.0,677.0,,,184.0
1936,1936,8397.0,394.0,309.0,777.0,5845.0,119.0,812.0,,,297.0
1937,1937,17654.0,964.0,1045.0,628.0,9.0,,10155.0,,,683.0
1938,1938,7961.0,588.0,3038.0,8.0,15.0,112.0,1404.0,,,388.0
1939,1939,3702.0,524.0,301.0,,1.0,16.0,261.0,,,218.0
1940,1940,14696.0,1248.0,2858.0,47.0,561.0,19.0,181.0,,,389.0
1941,1941,10158.0,683.0,2187.0,105.0,33.0,26.0,14.0,,,63.0
1942,1942,47185.0,8583.0,1972.0,94.0,114.0,35.0,89.0,,,264.0
1943,1943,21026.0,779.0,323.0,3956.0,1537.0,131.0,3644.0,,,708.0
1944,1944,8035.0,2599.0,948.0,,237.0,25.0,796.0,,,152.0
1945,1945,60898.0,2228.0,863.0,569.0,44.0,13.0,53.0,,,1536.0
1946,1946,6622.0,311.0,955.0,731.0,702.0,12.0,1912.0,,,80.0
1947,1947,1754.0,1252.0,840.0,,10.0,,,,,10.0
1948,1948,6372.0,232.0,767.0,12.0,260.0,85.0,145.0,,,49.0
1949,1949,13951.0,3177.0,2562.0,529.0,674.0,210.0,2207.0,,,309.0
1950,1950,28996.0,4260.0,3264.0,110.0,714.0,35.0,1204.0,,,1136.0
1951,1951,8138.0,108.0,999.0,,20.0,3.0,1165.0,,,379.0
1952,1952,26542.0,2527.0,1369.0,113.0,39.0,10.0,1638.0,,,420.0
1953,1953,46586.0,181.0,1639.0,982.0,2444.0,288.0,1142.0,28.0,,2774.0
1954,1954,84186.0,11386.0,2477.0,3.0,43.0,17.0,622.0,,,812.0
1955,1955,12802.0,184.0,1475.0,,1851.0,91.0,617.0,,,599.0
1956,1956,3526.0,503.0,1197.0,17.0,483.0,2.0,303.0,,,130.0
1957,1957,466633.0,62821.0,8292.0,860.0,3523.0,797.0,2574.0,,,7106.0
1958,1958,12857.0,83.0,339.0,798.0,1180.0,94.0,752.0,,,604.0
1959,1959,3683.0,247.0,521.0,,4.0,,882.0,,,20.0
1960,1960,8727.0,713.0,675.0,,101.0,226.0,146.0,,,44.0
1961,1961,13483.0,2777.0,2662.0,740.0,123.0,260.0,1898.0,,,507.0
1962,1962,21110.0,5377.0,1884.0,51.0,104.0,26.0,838.0,,,742.0
1963,1963,2786.0,346.0,41.0,5.0,832.0,176.0,240.0,,,40.0
1964,1964,8213.0,221.0,1961.0,8.0,58.0,27.0,7.0,,,114.0
1965,1965,8565.0,344.0,1970.0,893.0,23.0,19.0,2104.0,455.0,,683.0
1966,1966,5685.0,419.0,801.0,,75.0,111.0,1082.0,,,141.0
1967,1967,9490.0,7796.0,980.0,890.0,406.0,11.0,61.0,,,100.0
1968,1968,4667.0,294.0,2192.0,676.0,483.0,14.0,2031.0,,,36.0
1969,1969,65135.0,2177.0,5404.0,466.0,3214.0,367.0,854.0,,,751.0
1970,1970,13302.0,5124.0,2415.0,5.0,91.0,8.0,938.0,,,186.0
1971,1971,11070.0,300.0,368.0,,870.0,90.0,176.0,,,290.0
1972,1972,20003.0,151.0,140.0,2896.0,484.0,415.0,1180.0,,,394.0
1973,1973,8855.0,285.0,230.0,289.0,227.0,11.0,105.0,,,42.0
1974,1974,22450.0,335.0,123.0,,193.0,254.0,342.0,,,481.0
1975,1975,12449.0,1769.0,1923.0,5.0,23.0,17.0,720.0,,,300.0
1976,1976,10740.0,1545.0,1955.0,2.0,31.0,71.0,1188.0,,,104.0
1977,1977,14513.0,105.0,1704.0,15.0,196.0,45.0,35.0,,,317.0
1978,1978,7094.0,1717.0,1542.0,549.0,969.0,69.0,1117.0,,,1095.0
1979,1979,2445.0,79.0,66.0,567.0,1439.0,56.0,129.0,,,79.0
1980,1980,13680.0,4370.0,2015.0,4.0,469.0,7.0,1244.0,,,667.0
1981,1981,5324.0,1435.0,788.0,,2.0,,316.0,,,39.0
1982,1982,15171.0,2035.0,872.0,9.0,137.0,11.0,512.0,,,141.0
1983,1983,9911.0,605.0,970.0,356.0,2246.0,258.0,994.0,,,124.0
1984,1984,16500.0,239.0,529.0,29.0,107.0,11.0,10.0,,,357.0
1985,1985,20307.0,521.0,2372.0,175.0,37.0,8.0,1638.0,5.0,,246.0
1986,1986,3597.0,51.0,134.0,18.0,961.0,31.0,348.0,,,72.0
1987,1987,9790.0,1167.0,2391.0,789.0,438.0,33.0,158.0,,,385.0
1988,1988,4603.0,4176.0,2702.0,,115.0,37.0,1155.0,,,464.0
1989,1989,16886.0,3694.0,2831.0,146.0,178.0,4.0,1477.0,,,340.0
1990,1990,146996.0,19667.0,7505.0,288.0,1180.0,284.0,4169.0,,,3001.0
1991,1991,27393.0,767.0,6335.0,73.0,722.0,33.0,193.0,,,697.0
1992,1992,7941.0,1206.0,1318.0,757.0,979.0,277.0,2548.0,,,278.0
1993,1993,39647.0,1678.0,1182.0,,55.0,30.0,750.0,,,737.0
1994,1994,33440.0,1340.0,1648.0,2953.0,10172.0,2322.0,4876.0,,,2368.0
1995,1995,7274.0,55.0,634.0,45.0,270.0,8.0,30.0,,,954.0
1996,1996,4083.0,358.0,659.0,742.0,683.0,20.0,65.0,,,383.0
1997,1997,6556.0,239.0,604.0,1954.0,884.0,463.0,908.0,,,354.0
1998,1998,17289.0,123.0,3455.0,830.0,73.0,28.0,313.0,,,434.0
1999,1999,12788.0,2657.0,8547.0,1970.0,807.0,74.0,155.0,,,319.0
2000,2000,64653.0,562.0,113.0,31.0,36.0,10.0,36.0,,,363.0
2001,2001,23040.0,3653.0,378.0,,3.0,1.0,684.0,,,219.0
2002,2002,52869.0,313.0,108.0,2473.0,2645.0,720.0,759.0,,,1431.0
2003,2003,191761.0,2121.0,850.0,656.0,825.0,826.0,688.0,,,5462.0
2004,2004,12475.0,6063.0,2598.0,,126.0,30.0,2029.0,,,553.0
2005,2005,11434.0,62.0,1129.0,1496.0,41.0,19.0,316.0,,,340.0
2006,2006,9737.0,1527.0,883.0,,20.0,5.0,700.0,,,129.0
2007,2007,11043.0,1953.0,677.0,,303.0,35.0,851.0,,,185.0
2008,2008,5914.0,726.0,154.0,,6.0,1.0,180.0,,,119.0
2009,2009,10684.0,602.0,803.0,30.0,336.0,19.0,372.0,,,293.0
2010,2010,5612.0,145.0,94.0,,96.0,137.0,938.0,6.0,1.0,275.0
2011,2011,17338.0,1848.0,588.0,,123.0,39.0,272.0,,,822.0
2012,2012,52510.0,5831.0,1935.0,51.0,103.0,16.0,1398.0,,,883.0
2013,2013,5799.0,804.0,570.0,,1.0,11.0,416.0,,,253.0
2014,2014,19049.0,707.0,1478.0,2.0,96.0,28.0,1444.0,,,150.0
2015,2015,5060.0,1022.0,816.0,,,1.0,525.0,,,155.0
2016,2016,14890.0,3194.0,1711.0,20.0,11.0,6.0,139.0,,,179.0
2017,2017,18289.0,668.0,716.0,,107.0,32.0,153.0,,,636.0
2018,2018,8393.0,205.0,214.0,16.0,251.0,226.0,1453.0,,,207.0
2019,2019,8538.0,778.0,384.0,,2.0,21.0,566.0,,,118.0
2020,2020,65133.0,210.0,447.0,197.0,22.0,98.0,647.0,,,1213.0
2021,2021,23015.0,2176.0,2617.0,2.0,1829.0,53.0,1225.0,,,1188.0
2022,2022,8364.0,345.0,832.0,,81.0,21.0,395.0,,,111.0
2023,2023,5354.0,1173.0,700.0,2.0,11.0,18.0,95.0,,,310.0
2024,2024,16064.0,616.0,790.0,,12.0,36.0,715.0,,,273.0
2025,2025,12286.0,141.0,141.0,1409.0,88.0,52.0,78.0,,,281.0
2026,2026,10095.0,883.0,350.0,177.0,314.0,59.0,428.0,,,362.0
2027,2027,16701.0,1766.0,1790.0,1180.0,7031.0,4085.0,2734.0,,,756.0
2028,2028,17647.0,462.0,689.0,,19.0,16.0,544.0,,,496.0
2029,2029,8655.0,980.0,3403.0,1264.0,30.0,16.0,3614.0,,,107.0
2030,2030,15552.0,2386.0,4925.0,4.0,151.0,29.0,2913.0,,,415.0
2031,2031,5013.0,1053.0,3795.0,3.0,606.0,70.0,128.0,,,207.0
2032,2032,6260.0,575.0,320.0,83.0,6.0,2.0,1031.0,,,668.0
2033,2033,11362.0,558.0,719.0,3.0,37.0,37.0,846.0,,,53.0
2034,2034,66222.0,520.0,2637.0,2456.0,2573.0,271.0,2350.0,,,1886.0
2035,2035,38480.0,5341.0,2957.0,530.0,222.0,389.0,1593.0,,,979.0
2036,2036,24299.0,47.0,1081.0,2426.0,1290.0,354.0,256.0,,,506.0
2037,2037,7562.0,5622.0,1258.0,,18.0,32.0,1337.0,,,470.0
2038,2038,6756.0,1014.0,522.0,,,20.0,1616.0,,,318.0
2039,2039,136629.0,3262.0,4134.0,1220.0,289.0,91.0,2538.0,,,2473.0
2040,2040,23275.0,416.0,7782.0,1339.0,1491.0,340.0,2253.0,,,531.0
2041,2041,5527.0,2350.0,5487.0,4.0,12.0,10.0,597.0,,,60.0
2042,2042,8569.0,1870.0,2242.0,,67.0,4.0,867.0,,,377.0
2043,2043,19977.0,996.0,1143.0,13.0,36.0,6.0,38.0,,,251.0
2044,2044,179016.0,443.0,1059.0,5618.0,1557.0,104.0,4078.0,,,5245.0
2045,2045,4218.0,3084.0,1754.0,11.0,6.0,,1141.0,,,24.0
2046,2046,13722.0,268.0,633.0,15.0,69.0,,14.0,,,305.0
2047,2047,5560.0,185.0,104.0,17.0,86.0,60.0,395.0,,,56.0
2048,2048,6900.0,58.0,260.0,62.0,157.0,9.0,501.0,,,73.0
2049,2049,2735.0,112.0,473.0,14.0,238.0,81.0,92.0,,,148.0
2050,2050,4375.0,1758.0,5365.0,181.0,1058.0,323.0,732.0,,,132.0
2051,2051,10970.0,5915.0,3754.0,3.0,103.0,8.0,792.0,,,560.0
2052,2052,2617.0,822.0,126.0,,18.0,2.0,103.0,,,21.0
2053,2053,2145.0,276.0,165.0,681.0,514.0,79.0,49.0,,,15.0
2054,2054,6261.0,757.0,458.0,498.0,92.0,32.0,68.0,,,132.0
2055,2055,3339.0,449.0,1084.0,1135.0,1490.0,123.0,1356.0,,,570.0
