id_registro,id_municipio,rede_geral,fossa_septica,fossa_rudimendar,vala,Rio_lago_mar,outros,nao_possui
1335,1335,395433.0,108858.0,185926.0,4038.0,15652.0,2147.0,1816.0
1336,1336,17.0,,2115.0,128.0,3.0,42.0,302.0
1337,1337,653.0,96.0,5631.0,629.0,66.0,117.0,262.0
1338,1338,7636.0,2002.0,3262.0,702.0,68.0,852.0,2205.0
1339,1339,3868.0,346.0,1364.0,81.0,,108.0,873.0
1340,1340,608.0,143.0,8303.0,586.0,73.0,365.0,144.0
1341,1341,1213.0,1118.0,4624.0,294.0,512.0,212.0,1848.0
1342,1342,763.0,29.0,1966.0,174.0,,373.0,1376.0
1343,1343,606.0,857.0,5454.0,28.0,4.0,113.0,295.0
1344,1344,6507.0,7016.0,9456.0,1265.0,64.0,522.0,1014.0
1345,1345,366.0,16.0,1053.0,182.0,14.0,295.0,878.0
1346,1346,891.0,1720.0,3214.0,81.0,,202.0,1029.0
1347,1347,1353.0,48.0,2321.0,33.0,10.0,45.0,125.0
1348,1348,102.0,3360.0,7506.0,296.0,47.0,187.0,169.0
1349,1349,1617.0,,1080.0,387.0,,10.0,905.0
1350,1350,4077.0,108.0,708.0,290.0,,64.0,328.0
1351,1351,1280.0,2198.0,35314.0,913.0,381.0,803.0,1265.0
1352,1352,1366.0,47.0,5467.0,360.0,,582.0,2928.0
1353,1353,12.0,1750.0,4955.0,85.0,,307.0,488.0
1354,1354,82.0,261.0,20207.0,138.0,60.0,62.0,317.0
1355,1355,888.0,133.0,4348.0,55.0,,325.0,424.0
1356,1356,1732.0,2152.0,6577.0,1152.0,7.0,323.0,948.0
1357,1357,203.0,97.0,6643.0,36.0,,178.0,207.0
1358,1358,427.0,76.0,2882.0,253.0,,22.0,659.0
1359,1359,789.0,703.0,326.0,77.0,,163.0,641.0
1360,1360,1216.0,29.0,3772.0,124.0,,78.0,708.0
1361,1361,44.0,682.0,9773.0,351.0,62.0,675.0,896.0
1362,1362,1705.0,109.0,2961.0,23.0,1.0,66.0,100.0
1363,1363,2186.0,14.0,841.0,215.0,23.0,206.0,1012.0
1364,1364,16471.0,758.0,7500.0,1197.0,27.0,972.0,3814.0
1365,1365,288.0,319.0,7608.0,259.0,7.0,403.0,572.0
1366,1366,631.0,1030.0,4919.0,1672.0,241.0,647.0,1422.0
1367,1367,1181.0,169.0,3248.0,132.0,18.0,433.0,2092.0
1368,1368,53.0,179.0,9914.0,183.0,3.0,69.0,100.0
1369,1369,1051.0,458.0,3352.0,172.0,4.0,316.0,703.0
1370,1370,2505.0,155.0,1025.0,235.0,2.0,86.0,347.0
1371,1371,2347.0,462.0,1482.0,185.0,10.0,395.0,2021.0
1372,1372,1286.0,246.0,1587.0,154.0,5.0,165.0,176.0
1373,1373,47.0,19.0,2598.0,109.0,,16.0,135.0
1374,1374,131.0,546.0,220.0,28.0,,163.0,168.0
1375,1375,1208.0,41.0,416.0,237.0,91.0,222.0,15.0
1376,1376,83395.0,2171.0,5653.0,3756.0,2496.0,1324.0,1256.0
1377,1377,2778.0,1161.0,3418.0,1023.0,12.0,980.0,2348.0
1378,1378,1099.0,1360.0,344.0,56.0,,202.0,656.0
1379,1379,2761.0,171.0,2857.0,265.0,56.0,136.0,1193.0
1380,1380,1997.0,5266.0,17195.0,504.0,12.0,612.0,1376.0
1381,1381,72.0,26.0,5155.0,85.0,,77.0,349.0
1382,1382,6276.0,1090.0,4057.0,1066.0,164.0,1033.0,1705.0
1383,1383,10535.0,509.0,4013.0,1098.0,364.0,557.0,1108.0
1384,1384,1073.0,797.0,8304.0,386.0,48.0,104.0,473.0
1385,1385,485.0,176.0,4785.0,315.0,76.0,358.0,745.0
1386,1386,747.0,1212.0,1094.0,50.0,1122.0,394.0,510.0
1387,1387,4773.0,167.0,3902.0,812.0,61.0,140.0,464.0
1388,1388,165.0,2719.0,12392.0,411.0,44.0,379.0,805.0
1389,1389,4791.0,1580.0,7908.0,1465.0,11.0,384.0,868.0
1390,1390,502.0,10.0,2165.0,139.0,9.0,59.0,863.0
1391,1391,1334.0,24.0,1590.0,345.0,2.0,213.0,467.0
1392,1392,17385.0,2060.0,7598.0,1288.0,235.0,420.0,3002.0
1393,1393,8.0,45.0,3356.0,76.0,,229.0,112.0
1394,1394,11329.0,774.0,5975.0,296.0,147.0,310.0,2359.0
1395,1395,1168.0,8651.0,2528.0,249.0,14.0,226.0,69.0
1396,1396,14032.0,5052.0,16250.0,3250.0,212.0,1194.0,1021.0
1397,1397,520.0,56.0,774.0,160.0,6.0,6.0,149.0
1398,1398,8970.0,213.0,4579.0,1545.0,763.0,239.0,1208.0
1399,1399,658.0,139.0,2209.0,141.0,10.0,28.0,81.0
1400,1400,15.0,848.0,2581.0,332.0,82.0,211.0,191.0
1401,1401,,804.0,3204.0,55.0,,24.0,75.0
1402,1402,652.0,2.0,598.0,234.0,,23.0,204.0
1403,1403,2863.0,1413.0,1783.0,1341.0,7.0,115.0,788.0
1404,1404,2642.0,3458.0,13903.0,943.0,10.0,998.0,971.0
1405,1405,529.0,25.0,1785.0,257.0,3.0,51.0,848.0
1406,1406,64.0,333.0,9075.0,1320.0,51.0,322.0,723.0
1407,1407,321.0,44.0,3504.0,802.0,2.0,268.0,1700.0
1408,1408,1743.0,11.0,3298.0,859.0,4.0,55.0,467.0
1409,1409,1154.0,54.0,3143.0,390.0,6.0,50.0,566.0
1410,1410,25.0,140.0,1470.0,293.0,4.0,124.0,1469.0
1411,1411,12004.0,523.0,1439.0,225.0,48.0,222.0,197.0
1412,1412,8729.0,16571.0,87157.0,3151.0,946.0,1203.0,2076.0
1413,1413,2010.0,2156.0,77.0,59.0,,201.0,76.0
1414,1414,254.0,15.0,2365.0,441.0,3.0,107.0,2137.0
1415,1415,846.0,100.0,4334.0,377.0,273.0,218.0,1102.0
1416,1416,,233.0,1593.0,208.0,,312.0,282.0
1417,1417,1548.0,15.0,1757.0,189.0,,74.0,549.0
1418,1418,17342.0,189.0,8229.0,1149.0,71.0,2089.0,1712.0
1419,1419,698.0,23.0,1045.0,448.0,6.0,53.0,568.0
1420,1420,798.0,10.0,690.0,666.0,,5.0,249.0
1421,1421,476.0,,1937.0,379.0,20.0,146.0,401.0
1422,1422,1837.0,587.0,653.0,695.0,64.0,276.0,219.0
1423,1423,5258.0,577.0,6821.0,1730.0,349.0,851.0,2545.0
1424,1424,1115.0,7.0,1461.0,55.0,3.0,64.0,1683.0
1425,1425,1252.0,196.0,2987.0,585.0,23.0,1136.0,1375.0
1426,1426,10.0,30.0,2988.0,177.0,,341.0,2437.0
1427,1427,1217.0,212.0,2398.0,359.0,,99.0,447.0
1428,1428,8878.0,225.0,3808.0,1536.0,10.0,250.0,4326.0
1429,1429,,40.0,2799.0,33.0,,357.0,978.0
1430,1430,1018.0,1342.0,48.0,541.0,1.0,82.0,200.0
1431,1431,146.0,89.0,1050.0,110.0,,3.0,284.0
1432,1432,2565.0,774.0,431.0,69.0,,68.0,92.0
1433,1433,1480.0,550.0,576.0,421.0,,40.0,910.0
1434,1434,3.0,258.0,4893.0,99.0,4.0,143.0,108.0
1435,1435,5555.0,71.0,1617.0,264.0,11.0,135.0,80.0
1436,1436,2090.0,84.0,3295.0,219.0,7.0,305.0,670.0
1437,1437,2807.0,549.0,5999.0,794.0,2.0,37.0,835.0
1438,1438,1056.0,37.0,1445.0,254.0,40.0,13.0,383.0
1439,1439,26.0,235.0,6429.0,1103.0,4.0,722.0,1688.0
1440,1440,7297.0,6525.0,33042.0,751.0,145.0,800.0,1397.0
1441,1441,2262.0,879.0,7971.0,333.0,44.0,339.0,1099.0
1442,1442,151.0,158.0,2667.0,163.0,,28.0,29.0
1443,1443,927.0,23.0,884.0,172.0,,4.0,964.0
1444,1444,1543.0,532.0,3549.0,1185.0,6.0,90.0,139.0
1445,1445,568.0,1125.0,2225.0,676.0,3.0,904.0,694.0
1446,1446,1791.0,562.0,1895.0,29.0,19.0,24.0,66.0
1447,1447,5.0,107.0,6256.0,365.0,5.0,327.0,291.0
1448,1448,1516.0,3871.0,17424.0,1319.0,31.0,481.0,1938.0
1449,1449,7104.0,476.0,4480.0,531.0,116.0,385.0,603.0
1450,1450,617.0,301.0,1795.0,209.0,,50.0,196.0
1451,1451,41319.0,2004.0,9724.0,4652.0,1629.0,1601.0,4367.0
1452,1452,3727.0,138.0,10371.0,262.0,37.0,124.0,1328.0
1453,1453,968.0,235.0,7943.0,138.0,9.0,443.0,517.0
1454,1454,7778.0,455.0,2415.0,986.0,122.0,629.0,2512.0
1455,1455,2923.0,643.0,6496.0,1126.0,70.0,787.0,2038.0
1456,1456,4359.0,143.0,7417.0,484.0,5.0,181.0,1481.0
1457,1457,11.0,53.0,2200.0,17.0,,169.0,362.0
1458,1458,1970.0,85.0,4192.0,652.0,9.0,105.0,2183.0
1459,1459,8119.0,217.0,4395.0,555.0,7.0,187.0,1027.0
1460,1460,2697.0,65.0,3031.0,1901.0,25.0,287.0,1270.0
1461,1461,1695.0,23.0,689.0,12.0,,7.0,76.0
1462,1462,77.0,17.0,2519.0,601.0,1.0,469.0,1356.0
1463,1463,625.0,601.0,1135.0,138.0,29.0,174.0,791.0
1464,1464,1057.0,4.0,615.0,38.0,,10.0,345.0
1465,1465,31908.0,10111.0,45897.0,3054.0,1505.0,710.0,691.0
1466,1466,23458.0,1361.0,6345.0,764.0,253.0,616.0,2168.0
1467,1467,2081.0,2158.0,6904.0,796.0,4.0,390.0,5202.0
1468,1468,13758.0,1590.0,4319.0,2103.0,85.0,256.0,531.0
1469,1469,10044.0,3113.0,10570.0,1075.0,1585.0,992.0,5029.0
1470,1470,10196.0,1408.0,15003.0,2301.0,334.0,2103.0,8593.0
1471,1471,6008.0,577.0,5138.0,653.0,74.0,260.0,1043.0
1472,1472,16415.0,4427.0,13366.0,1732.0,289.0,477.0,669.0
1473,1473,11057.0,617.0,3320.0,1494.0,1110.0,1058.0,3625.0
1474,1474,8806.0,2300.0,5004.0,1080.0,2042.0,117.0,2529.0
1475,1475,4368.0,1211.0,3316.0,492.0,92.0,127.0,587.0
1476,1476,889.0,786.0,15405.0,95.0,12.0,366.0,481.0
1477,1477,29233.0,5822.0,17328.0,2977.0,261.0,2956.0,18464.0
1478,1478,55427.0,3288.0,4850.0,1443.0,120.0,1070.0,1806.0
1479,1479,8163.0,1342.0,1611.0,746.0,724.0,11.0,169.0
1480,1480,13380.0,4123.0,14008.0,1574.0,2774.0,1437.0,2349.0
1481,1481,4485.0,403.0,2911.0,485.0,2134.0,185.0,584.0
1482,1482,6969.0,1602.0,3394.0,869.0,13.0,677.0,6619.0
1483,1483,49935.0,1201.0,10272.0,3425.0,2983.0,1230.0,3177.0
1484,1484,2467.0,1447.0,4218.0,545.0,29.0,341.0,2913.0
1485,1485,39366.0,3339.0,8699.0,2403.0,2452.0,950.0,1338.0
1486,1486,7385.0,1149.0,10026.0,1892.0,40.0,843.0,13637.0
1487,1487,23466.0,1170.0,8423.0,3254.0,1700.0,1616.0,5677.0
1488,1488,4541.0,3794.0,21438.0,2791.0,2720.0,1750.0,749.0
1489,1489,22081.0,2374.0,6991.0,1428.0,1059.0,1164.0,2287.0
1490,1490,1825.0,808.0,4765.0,347.0,34.0,284.0,766.0
1491,1491,3182.0,86.0,2285.0,115.0,8.0,597.0,1024.0
1492,1492,22014.0,3412.0,10736.0,1167.0,1728.0,2145.0,3871.0
1493,1493,1041.0,854.0,9337.0,442.0,11.0,285.0,557.0
1494,1494,13789.0,2116.0,15314.0,4158.0,213.0,1980.0,14250.0
1495,1495,57244.0,36456.0,68845.0,11341.0,4801.0,1921.0,3629.0
1496,1496,17504.0,2020.0,1300.0,2835.0,173.0,724.0,6186.0
1497,1497,13159.0,328.0,2325.0,707.0,1201.0,317.0,753.0
1498,1498,5756.0,700.0,8696.0,1428.0,15.0,7111.0,2812.0
1499,1499,3628.0,981.0,4787.0,500.0,90.0,588.0,489.0
1500,1500,1991.0,579.0,823.0,1055.0,,252.0,927.0
1501,1501,29020.0,29038.0,68575.0,7989.0,7387.0,1047.0,549.0
1502,1502,11229.0,1746.0,3524.0,87.0,40.0,85.0,308.0
1503,1503,1423.0,976.0,4183.0,443.0,296.0,81.0,753.0
1504,1504,10122.0,2627.0,6278.0,657.0,843.0,772.0,2219.0
1505,1505,5498.0,645.0,3871.0,4900.0,41.0,1497.0,3016.0
1506,1506,6679.0,1100.0,6165.0,601.0,65.0,486.0,3459.0
1507,1507,987.0,686.0,2137.0,152.0,,176.0,7627.0
1508,1508,2148.0,9003.0,60345.0,1190.0,392.0,1082.0,468.0
1509,1509,234471.0,19989.0,21953.0,10680.0,18388.0,2864.0,4635.0
1510,1510,1449.0,126.0,7749.0,2258.0,107.0,1027.0,1041.0
1511,1511,21342.0,1451.0,6132.0,1606.0,2468.0,816.0,3340.0
1512,1512,5739.0,68.0,3031.0,558.0,31.0,243.0,1095.0
1513,1513,1593.0,846.0,9206.0,203.0,14.0,137.0,385.0
1514,1514,8915.0,190.0,8221.0,1314.0,112.0,407.0,956.0
1515,1515,540.0,401.0,22565.0,59.0,2.0,140.0,295.0
1516,1516,6154.0,2244.0,4750.0,1367.0,395.0,833.0,1475.0
1517,1517,6354.0,479.0,3190.0,367.0,1244.0,128.0,565.0
1518,1518,2639.0,872.0,9414.0,1317.0,166.0,1710.0,1022.0
1519,1519,18383.0,218.0,1642.0,984.0,1181.0,494.0,401.0
1520,1520,15200.0,2361.0,3793.0,6175.0,346.0,1903.0,4024.0
1521,1521,3506.0,8446.0,300.0,700.0,,306.0,3624.0
1522,1522,19047.0,4389.0,27086.0,4138.0,5087.0,1093.0,2541.0
1523,1523,1515.0,3801.0,14398.0,2512.0,293.0,1502.0,7540.0
1524,1524,3055.0,1285.0,14777.0,355.0,181.0,362.0,529.0
1525,1525,1591.0,153.0,356.0,,,,12.0
1526,1526,5203.0,416.0,5132.0,143.0,,85.0,423.0
1527,1527,5400.0,1635.0,7990.0,828.0,126.0,805.0,5312.0
1528,1528,10377.0,1365.0,9353.0,875.0,246.0,370.0,6596.0
1529,1529,1706.0,272.0,9249.0,548.0,126.0,1040.0,1320.0
1530,1530,9749.0,5334.0,5884.0,1381.0,1810.0,1625.0,2006.0
1531,1531,56021.0,10979.0,54533.0,2014.0,243.0,2092.0,2797.0
1532,1532,9395.0,522.0,13152.0,2594.0,211.0,1584.0,1520.0
1533,1533,16748.0,8487.0,44353.0,2018.0,610.0,784.0,2466.0
1534,1534,1847.0,179.0,3741.0,78.0,18.0,321.0,612.0
1535,1535,45571.0,3838.0,12290.0,4934.0,4842.0,2212.0,2379.0
1536,1536,4591.0,1899.0,5638.0,552.0,315.0,1803.0,3512.0
1537,1537,7957.0,1060.0,10594.0,747.0,409.0,2004.0,4069.0
1538,1538,2765.0,670.0,2702.0,582.0,197.0,105.0,482.0
1539,1539,8110.0,12124.0,75003.0,1536.0,2289.0,1364.0,1200.0
1540,1540,3689.0,585.0,4698.0,371.0,8.0,208.0,2204.0
1541,1541,202.0,3520.0,13382.0,178.0,135.0,350.0,388.0
1542,1542,2307.0,2047.0,6852.0,590.0,22.0,5452.0,1737.0
1543,1543,1902.0,10.0,1344.0,187.0,9.0,128.0,881.0
1544,1544,26194.0,14446.0,29817.0,3163.0,867.0,873.0,4919.0
1545,1545,4241.0,1596.0,14617.0,789.0,9.0,402.0,6334.0
1546,1546,3478.0,109.0,235.0,24.0,6.0,174.0,338.0
1547,1547,5842.0,2318.0,7014.0,2663.0,171.0,1918.0,6250.0
1548,1548,2584.0,3898.0,25962.0,1410.0,212.0,307.0,970.0
1549,1549,6958.0,175.0,3126.0,1168.0,82.0,257.0,2072.0
1550,1550,3009.0,2703.0,15733.0,640.0,151.0,209.0,379.0
1551,1551,1458.0,36.0,13265.0,113.0,47.0,93.0,659.0
1552,1552,160793.0,130602.0,276900.0,31915.0,28099.0,8843.0,5729.0
1553,1553,2247.0,1544.0,4572.0,579.0,965.0,226.0,1314.0
1554,1554,6307.0,2513.0,2225.0,691.0,166.0,343.0,3542.0
1555,1555,7965.0,1492.0,1995.0,1144.0,16.0,227.0,1079.0
1556,1556,3735.0,1584.0,11980.0,11182.0,87.0,937.0,1203.0
1557,1557,6752.0,1109.0,5412.0,629.0,559.0,166.0,1132.0
1558,1558,4330.0,780.0,2980.0,803.0,13.0,710.0,966.0
1559,1559,5979.0,921.0,5289.0,305.0,19.0,449.0,710.0
1560,1560,8247.0,690.0,2976.0,740.0,36.0,307.0,1480.0
1561,1561,2364.0,626.0,16125.0,995.0,4.0,258.0,256.0
1562,1562,372.0,1195.0,13394.0,370.0,166.0,175.0,298.0
1563,1563,5740.0,556.0,4637.0,238.0,44.0,249.0,590.0
1564,1564,5967.0,1050.0,3697.0,1489.0,659.0,489.0,2239.0
1565,1565,8561.0,614.0,9809.0,664.0,51.0,487.0,2506.0
1566,1566,21249.0,2049.0,10860.0,631.0,318.0,600.0,762.0
1567,1567,16115.0,8064.0,24039.0,2956.0,1204.0,1091.0,607.0
1568,1568,13535.0,632.0,5018.0,2802.0,782.0,446.0,650.0
1569,1569,178.0,3049.0,8771.0,1008.0,17.0,355.0,194.0
1570,1570,254.0,764.0,7394.0,667.0,31.0,4428.0,4522.0
1571,1571,1681.0,968.0,3999.0,413.0,1654.0,575.0,2597.0
1572,1572,5420.0,2288.0,2246.0,745.0,,686.0,2848.0
1573,1573,581.0,661.0,6992.0,629.0,128.0,714.0,1374.0
1574,1574,21908.0,7667.0,17836.0,2234.0,4099.0,1007.0,1795.0
1575,1575,21672.0,2158.0,4115.0,779.0,1115.0,528.0,296.0
1576,1576,147243.0,65510.0,117398.0,16926.0,23762.0,3068.0,2538.0
1577,1577,3761.0,864.0,15388.0,1310.0,27.0,932.0,528.0
1578,1578,4091.0,755.0,3626.0,1539.0,18.0,413.0,2684.0
1579,1579,29844.0,7495.0,5873.0,3608.0,85.0,1203.0,16031.0
1580,1580,26895.0,5787.0,17248.0,2298.0,970.0,1121.0,4188.0
1581,1581,3528.0,635.0,1647.0,462.0,748.0,398.0,748.0
1582,1582,10371.0,3673.0,4870.0,1154.0,526.0,1514.0,3458.0
1583,1583,390.0,114.0,6968.0,1055.0,6.0,1448.0,976.0
1584,1584,6659.0,171.0,3217.0,1690.0,88.0,679.0,7642.0
1585,1585,1007.0,3931.0,19953.0,1559.0,225.0,1091.0,809.0
1586,1586,7107.0,9000.0,27965.0,2882.0,1794.0,760.0,1678.0
1587,1587,135505.0,46815.0,95196.0,10640.0,8019.0,2253.0,1284.0
1588,1588,8113.0,517.0,6879.0,1316.0,65.0,799.0,3150.0
1589,1589,31599.0,6260.0,12340.0,2670.0,337.0,3358.0,5707.0
1590,1590,21047.0,1504.0,7255.0,390.0,33.0,421.0,1697.0
1591,1591,174280.0,37842.0,64574.0,3700.0,275.0,3298.0,7894.0
1592,1592,4331.0,573.0,3585.0,653.0,36.0,763.0,1269.0
1593,1593,11572.0,4257.0,1781.0,2527.0,1446.0,965.0,1387.0
1594,1594,5320.0,625.0,2640.0,1352.0,1825.0,558.0,908.0
1595,1595,10073.0,1267.0,7451.0,980.0,750.0,509.0,2924.0
1596,1596,1511.0,373.0,2689.0,49.0,26.0,444.0,1646.0
1597,1597,808540.0,244339.0,347868.0,40281.0,64780.0,10647.0,6863.0
1598,1598,7605.0,1843.0,4631.0,1501.0,219.0,1887.0,1429.0
1599,1599,23985.0,4709.0,10327.0,1170.0,2129.0,449.0,1548.0
1600,1600,6046.0,1141.0,10445.0,761.0,1475.0,859.0,1402.0
1601,1601,1357.0,2017.0,6587.0,512.0,53.0,125.0,548.0
1602,1602,102.0,1227.0,6108.0,455.0,397.0,361.0,614.0
1603,1603,31918.0,3165.0,4224.0,6927.0,521.0,2723.0,6450.0
1604,1604,5114.0,429.0,6050.0,1148.0,58.0,705.0,1745.0
1605,1605,8917.0,2037.0,7228.0,796.0,1226.0,1084.0,634.0
1606,1606,2570.0,861.0,3229.0,1671.0,227.0,70.0,4952.0
1607,1607,4577.0,509.0,3380.0,260.0,19.0,568.0,2421.0
1608,1608,74449.0,1744.0,4472.0,1869.0,2923.0,693.0,888.0
1609,1609,395.0,754.0,5940.0,413.0,4.0,452.0,5383.0
1610,1610,14431.0,1350.0,13764.0,1173.0,32.0,1171.0,7455.0
1611,1611,1771.0,1233.0,7261.0,503.0,13.0,1264.0,931.0
1612,1612,5260.0,174.0,3552.0,235.0,,147.0,1605.0
1613,1613,2565.0,755.0,7309.0,460.0,513.0,201.0,2079.0
1614,1614,22560.0,1731.0,14356.0,3178.0,2933.0,3065.0,5298.0
1615,1615,16986.0,633.0,12622.0,1116.0,687.0,803.0,2251.0
1616,1616,2803.0,2663.0,11820.0,747.0,15.0,1514.0,1715.0
1617,1617,12937.0,276.0,3895.0,1078.0,560.0,287.0,1388.0
1618,1618,130.0,655.0,15364.0,750.0,77.0,243.0,876.0
1619,1619,9436.0,1592.0,13152.0,1466.0,148.0,453.0,6314.0
1620,1620,19156.0,890.0,6022.0,1769.0,223.0,1009.0,2635.0
1621,1621,31484.0,7963.0,49156.0,6257.0,5101.0,1286.0,1522.0
1622,1622,8479.0,979.0,5464.0,780.0,334.0,438.0,497.0
1623,1623,54171.0,1236.0,4415.0,5341.0,435.0,2584.0,10799.0
1624,1624,5881.0,398.0,4832.0,1037.0,38.0,399.0,5704.0
1625,1625,14417.0,4558.0,5505.0,2616.0,245.0,1475.0,4883.0
1626,1626,6697.0,6585.0,20107.0,1622.0,497.0,1340.0,2970.0
1627,1627,1525.0,560.0,2007.0,504.0,5.0,154.0,977.0
1628,1628,31781.0,2040.0,13360.0,6851.0,1778.0,1806.0,764.0
1629,1629,17547.0,1091.0,3335.0,1299.0,232.0,296.0,2561.0
1630,1630,4773.0,2040.0,2875.0,356.0,331.0,532.0,1799.0
1631,1631,2517.0,2131.0,12712.0,487.0,5.0,1544.0,2514.0
1632,1632,294.0,3404.0,13712.0,333.0,336.0,885.0,1696.0
1633,1633,9096.0,1578.0,11565.0,860.0,334.0,605.0,726.0
1634,1634,2390.0,1389.0,1410.0,227.0,21.0,211.0,1071.0
1635,1635,4163.0,169.0,1411.0,588.0,10.0,1251.0,1658.0
1636,1636,24723.0,10758.0,12009.0,2565.0,1922.0,517.0,1123.0
1637,1637,27134.0,1018.0,5272.0,1071.0,668.0,88.0,186.0
1638,1638,2550.0,698.0,8008.0,894.0,591.0,80.0,230.0
1639,1639,8632.0,2423.0,11021.0,603.0,21.0,1366.0,2002.0
1640,1640,2309.0,637.0,10262.0,249.0,6.0,266.0,1208.0
1641,1641,5568.0,1703.0,5596.0,1453.0,969.0,2483.0,6580.0
1642,1642,4276.0,420.0,2677.0,72.0,57.0,83.0,305.0
1643,1643,7887.0,851.0,1623.0,2072.0,508.0,1211.0,1839.0
1644,1644,2666.0,991.0,1557.0,1226.0,64.0,498.0,2103.0
1645,1645,196.0,1066.0,5219.0,487.0,9.0,527.0,366.0
1646,1646,5601.0,1479.0,8856.0,390.0,68.0,853.0,918.0
1647,1647,11568.0,6391.0,8492.0,1285.0,1723.0,546.0,564.0
1648,1648,73861.0,8006.0,26195.0,7856.0,7693.0,3365.0,2312.0
1649,1649,7064.0,711.0,2704.0,214.0,2348.0,166.0,834.0
1650,1650,5075.0,180.0,8424.0,373.0,14.0,1837.0,3423.0
1651,1651,1436.0,1796.0,12206.0,490.0,10.0,372.0,1082.0
1652,1652,22635.0,17818.0,164369.0,2584.0,1530.0,1813.0,2059.0
1653,1653,7359.0,2750.0,27038.0,631.0,1300.0,637.0,3820.0
1654,1654,1948.0,1349.0,8863.0,33.0,334.0,180.0,1386.0
1655,1655,1222.0,2682.0,2906.0,44.0,38.0,60.0,454.0
1656,1656,2469.0,1034.0,8250.0,756.0,1187.0,337.0,2718.0
1657,1657,329.0,521.0,3120.0,93.0,177.0,51.0,242.0
1658,1658,398.0,1986.0,1662.0,769.0,98.0,214.0,1876.0
1659,1659,15345.0,1502.0,6094.0,740.0,38.0,633.0,1371.0
1660,1660,3322.0,283.0,2897.0,531.0,934.0,469.0,1493.0
1661,1661,12.0,24.0,8287.0,213.0,13.0,143.0,1450.0
1662,1662,1209.0,639.0,13508.0,1602.0,856.0,642.0,1599.0
1663,1663,3387.0,189.0,1668.0,357.0,53.0,38.0,798.0
1664,1664,7978.0,4162.0,37545.0,210.0,130.0,249.0,330.0
1665,1665,574.0,92.0,6347.0,462.0,,337.0,1211.0
1666,1666,618.0,443.0,8870.0,811.0,,407.0,6041.0
1667,1667,8390.0,824.0,2075.0,878.0,1365.0,404.0,2725.0
1668,1668,,19.0,6620.0,3.0,,402.0,1095.0
1669,1669,61.0,356.0,4258.0,173.0,773.0,273.0,1193.0
1670,1670,167.0,30.0,9865.0,77.0,28.0,88.0,649.0
1671,1671,13005.0,299.0,1839.0,1277.0,300.0,117.0,3150.0
1672,1672,817.0,89.0,3663.0,695.0,18.0,15.0,218.0
1673,1673,6382.0,1889.0,39139.0,516.0,983.0,609.0,2244.0
1674,1674,86.0,1560.0,17585.0,342.0,39.0,321.0,2396.0
1675,1675,31998.0,2774.0,8241.0,923.0,246.0,1222.0,2424.0
1676,1676,43.0,55.0,8148.0,678.0,58.0,851.0,1026.0
1677,1677,114.0,983.0,11960.0,448.0,15.0,1458.0,2240.0
1678,1678,220.0,1434.0,18394.0,160.0,12.0,190.0,791.0
1679,1679,23.0,43.0,4014.0,,,183.0,67.0
1680,1680,5740.0,1504.0,735.0,193.0,1321.0,174.0,2621.0
1681,1681,392.0,446.0,28848.0,584.0,10.0,2034.0,3855.0
1682,1682,8310.0,256.0,3875.0,1122.0,215.0,763.0,593.0
1683,1683,617.0,930.0,19193.0,218.0,43.0,1462.0,2634.0
1684,1684,539.0,1138.0,15575.0,1000.0,281.0,1319.0,3390.0
1685,1685,294.0,1944.0,8998.0,137.0,73.0,2541.0,3743.0
1686,1686,41.0,319.0,3902.0,138.0,271.0,203.0,482.0
1687,1687,1457.0,227.0,2525.0,872.0,458.0,124.0,1273.0
1688,1688,256.0,605.0,5054.0,234.0,58.0,319.0,1126.0
1689,1689,7.0,64.0,4382.0,159.0,,186.0,690.0
1690,1690,111.0,143.0,9085.0,288.0,185.0,163.0,1889.0
1691,1691,553.0,3022.0,11113.0,875.0,2746.0,187.0,3783.0
1692,1692,11.0,162.0,2262.0,329.0,252.0,376.0,778.0
1693,1693,47.0,237.0,22178.0,40.0,10.0,124.0,1136.0
1694,1694,275.0,674.0,16170.0,195.0,9.0,243.0,610.0
1695,1695,134.0,2973.0,21901.0,240.0,5.0,546.0,1045.0
1696,1696,269386.0,164884.0,424903.0,35980.0,18508.0,5892.0,5919.0
1697,1697,425.0,4046.0,9981.0,298.0,253.0,981.0,2793.0
1698,1698,434.0,101.0,2481.0,157.0,18.0,227.0,203.0
1699,1699,6971.0,4132.0,11159.0,298.0,96.0,1201.0,4750.0
1700,1700,33.0,1310.0,5766.0,243.0,,433.0,2464.0
1701,1701,4352.0,8446.0,27954.0,1131.0,316.0,640.0,2666.0
1702,1702,8862.0,450.0,1914.0,548.0,503.0,704.0,586.0
1703,1703,2201.0,2669.0,9027.0,995.0,130.0,1527.0,8091.0
1704,1704,247.0,1969.0,18989.0,213.0,610.0,201.0,1489.0
1705,1705,2827.0,2167.0,7932.0,734.0,486.0,622.0,659.0
1706,1706,,31.0,4080.0,71.0,25.0,245.0,810.0
1707,1707,12.0,42.0,5230.0,66.0,,521.0,1046.0
1708,1708,13571.0,3045.0,2400.0,1476.0,349.0,806.0,3121.0
1709,1709,4002.0,44.0,4008.0,296.0,337.0,325.0,3019.0
1710,1710,162.0,305.0,17144.0,428.0,10.0,383.0,1834.0
1711,1711,903.0,75.0,5401.0,99.0,,281.0,1640.0
