id_municipio,municipio,UF
4232,412300 Salto do Lontra,PR
4233,412310 Santa Amélia,PR
4234,412320 Santa Cecília do Pavão,PR
4235,412330 Santa Cruz de Monte Castelo,PR
4236,412340 Santa Fé,PR
4237,412350 Santa Helena,PR
4238,412360 Santa Inês,PR
4239,412370 Santa Isabel do Ivaí,PR
4240,412380 Santa Izabel do Oeste,PR
4241,412382 Santa Lúcia,PR
4242,412385 Santa Maria do Oeste,PR
4243,412390 Santa Mariana,PR
4244,412395 Santa Mônica,PR
4245,412402 Santa Tereza do Oeste,PR
4246,412405 Santa Terezinha de Itaipu,PR
4247,412400 Santana do Itararé,PR
4248,412410 Santo Antônio da Platina,PR
4249,412420 Santo Antônio do Caiuá,PR
4250,412430 Santo Antônio do Paraíso,PR
4251,412440 Santo Antônio do Sudoeste,PR
4252,412450 Santo Inácio,PR
4253,412460 São Carlos do Ivaí,PR
4254,412470 São Jerônimo da Serra,PR
4255,412480 São João,PR
4256,412490 São João do Caiuá,PR
4257,412500 São João do Ivaí,PR
4258,412510 São João do Triunfo,PR
4259,412520 São Jorge d'Oeste,PR
4260,412530 São Jorge do Ivaí,PR
4261,412535 São Jorge do Patrocínio,PR
4262,412540 São José da Boa Vista,PR
4263,412545 São José das Palmeiras,PR
4264,412550 São José dos Pinhais,PR
4265,412555 São Manoel do Paraná,PR
4266,412560 São Mateus do Sul,PR
4267,412570 São Miguel do Iguaçu,PR
4268,412575 São Pedro do Iguaçu,PR
4269,412580 São Pedro do Ivaí,PR
4270,412590 São Pedro do Paraná,PR
4271,412600 São Sebastião da Amoreira,PR
4272,412610 São Tomé,PR
4273,412620 Sapopema,PR
4274,412625 Sarandi,PR
4275,412627 Saudade do Iguaçu,PR
4276,412630 Sengés,PR
4277,412635 Serranópolis do Iguaçu,PR
4278,412640 Sertaneja,PR
4279,412650 Sertanópolis,PR
4280,412660 Siqueira Campos,PR
4281,412665 Sulina,PR
4282,412667 Tamarana,PR
4283,412670 Tamboara,PR
4284,412680 Tapejara,PR
4285,412690 Tapira,PR
4286,412700 Teixeira Soares,PR
4287,412710 Telêmaco Borba,PR
4288,412720 Terra Boa,PR
4289,412730 Terra Rica,PR
4290,412740 Terra Roxa,PR
4291,412750 Tibagi,PR
4292,412760 Tijucas do Sul,PR
4293,412770 Toledo,PR
4294,412780 Tomazina,PR
4295,412785 Três Barras do Paraná,PR
4296,412788 Tunas do Paraná,PR
4297,412790 Tuneiras do Oeste,PR
4298,412795 Tupãssi,PR
4299,412796 Turvo,PR
4300,412800 Ubiratã,PR
4301,412810 Umuarama,PR
4302,412820 União da Vitória,PR
4303,412830 Uniflor,PR
4304,412840 Uraí,PR
4305,412853 Ventania,PR
4306,412855 Vera Cruz do Oeste,PR
4307,412860 Verê,PR
4308,412865 Virmond,PR
4309,412870 Vitorino,PR
4310,412850 Wenceslau Braz,PR
4311,412880 Xambrê,PR
4312,420005 Abdon Batista,SC
4313,420010 Abelardo Luz,SC
4314,420020 Agrolândia,SC
4315,420030 Agronômica,SC
4316,420040 Água Doce,SC
4317,420050 Águas de Chapecó,SC
4318,420055 Águas Frias,SC
4319,420060 Águas Mornas,SC
4320,420070 Alfredo Wagner,SC
4321,420075 Alto Bela Vista,SC
4322,420080 Anchieta,SC
4323,420090 Angelina,SC
4324,420100 Anita Garibaldi,SC
4325,420110 Anitápolis,SC
4326,420120 Antônio Carlos,SC
4327,420125 Apiúna,SC
4328,420127 Arabutã,SC
4329,420130 Araquari,SC
4330,420140 Araranguá,SC
4331,420150 Armazém,SC
4332,420160 Arroio Trinta,SC
4333,420165 Arvoredo,SC
4334,420170 Ascurra,SC
4335,420180 Atalanta,SC
4336,420190 Aurora,SC
4337,420195 Balneário Arroio do Silva,SC
4338,420205 Balneário Barra do Sul,SC
4339,420200 Balneário Camboriú,SC
4340,420207 Balneário Gaivota,SC
4341,421280 Balneário Piçarras,SC
4342,422000 Balneário Rincão,SC
4343,420208 Bandeirante,SC
4344,420209 Barra Bonita,SC
4345,420210 Barra Velha,SC
4346,420213 Bela Vista do Toldo,SC
4347,420215 Belmonte,SC
4348,420220 Benedito Novo,SC
4349,420230 Biguaçu,SC
4350,420240 Blumenau,SC
4351,420243 Bocaina do Sul,SC
4352,420250 Bom Jardim da Serra,SC
4353,420253 Bom Jesus,SC
4354,420257 Bom Jesus do Oeste,SC
4355,420260 Bom Retiro,SC
4356,420245 Bombinhas,SC
4357,420270 Botuverá,SC
4358,420280 Braço do Norte,SC
4359,420285 Braço do Trombudo,SC
4360,420287 Brunópolis,SC
4361,420290 Brusque,SC
4362,420300 Caçador,SC
4363,420310 Caibi,SC
4364,420315 Calmon,SC
4365,420320 Camboriú,SC
4366,420330 Campo Alegre,SC
4367,420340 Campo Belo do Sul,SC
4368,420350 Campo Erê,SC
4369,420360 Campos Novos,SC
4370,420370 Canelinha,SC
4371,420380 Canoinhas,SC
4372,420325 Capão Alto,SC
4373,420390 Capinzal,SC
4374,420395 Capivari de Baixo,SC
4375,420400 Catanduvas,SC
4376,420410 Caxambu do Sul,SC
4377,420415 Celso Ramos,SC
4378,420417 Cerro Negro,SC
4379,420419 Chapadão do Lageado,SC
4380,420420 Chapecó,SC
4381,420425 Cocal do Sul,SC
4382,420430 Concórdia,SC
4383,420435 Cordilheira Alta,SC
4384,420440 Coronel Freitas,SC
4385,420445 Coronel Martins,SC
4386,420455 Correia Pinto,SC
4387,420450 Corupá,SC
4388,420460 Criciúma,SC
4389,420470 Cunha Porã,SC
4390,420475 Cunhataí,SC
4391,420480 Curitibanos,SC
4392,420490 Descanso,SC
4393,420500 Dionísio Cerqueira,SC
4394,420510 Dona Emma,SC
4395,420515 Doutor Pedrinho,SC
4396,420517 Entre Rios,SC
4397,420519 Ermo,SC
4398,420520 Erval Velho,SC
4399,420530 Faxinal dos Guedes,SC
4400,420535 Flor do Sertão,SC
4401,420540 Florianópolis,SC
4402,420543 Formosa do Sul,SC
4403,420545 Forquilhinha,SC
4404,420550 Fraiburgo,SC
4405,420555 Frei Rogério,SC
4406,420560 Galvão,SC
4407,420570 Garopaba,SC
4408,420580 Garuva,SC
4409,420590 Gaspar,SC
4410,420600 Governador Celso Ramos,SC
4411,420610 Grão Pará,SC
4412,420620 Gravatal,SC
4413,420630 Guabiruba,SC
4414,420640 Guaraciaba,SC
4415,420650 Guaramirim,SC
4416,420660 Guarujá do Sul,SC
4417,420665 Guatambú,SC
4418,420670 Herval d'Oeste,SC
4419,420675 Ibiam,SC
4420,420680 Ibicaré,SC
4421,420690 Ibirama,SC
4422,420700 Içara,SC
4423,420710 Ilhota,SC
4424,420720 Imaruí,SC
4425,420730 Imbituba,SC
4426,420740 Imbuia,SC
4427,420750 Indaial,SC
4428,420757 Iomerê,SC
4429,420760 Ipira,SC
4430,420765 Iporã do Oeste,SC
4431,420768 Ipuaçu,SC
4432,420770 Ipumirim,SC
4433,420775 Iraceminha,SC
4434,420780 Irani,SC
4435,420785 Irati,SC
4436,420790 Irineópolis,SC
4437,420800 Itá,SC
4438,420810 Itaiópolis,SC
4439,420820 Itajaí,SC
4440,420830 Itapema,SC
4441,420840 Itapiranga,SC
4442,420845 Itapoá,SC
4443,420850 Ituporanga,SC
4444,420860 Jaborá,SC
4445,420870 Jacinto Machado,SC
4446,420880 Jaguaruna,SC
4447,420890 Jaraguá do Sul,SC
4448,420895 Jardinópolis,SC
4449,420900 Joaçaba,SC
4450,420910 Joinville,SC
4451,420915 José Boiteux,SC
4452,420917 Jupiá,SC
4453,420920 Lacerdópolis,SC
4454,420930 Lages,SC
4455,420940 Laguna,SC
4456,420945 Lajeado Grande,SC
4457,420950 Laurentino,SC
4458,420960 Lauro Muller,SC
4459,420970 Lebon Régis,SC
4460,420980 Leoberto Leal,SC
4461,420985 Lindóia do Sul,SC
4462,420990 Lontras,SC
4463,421000 Luiz Alves,SC
4464,421003 Luzerna,SC
4465,421005 Macieira,SC
4466,421010 Mafra,SC
4467,421020 Major Gercino,SC
4468,421030 Major Vieira,SC
4469,421040 Maracajá,SC
4470,421050 Maravilha,SC
4471,421055 Marema,SC
4472,421060 Massaranduba,SC
4473,421070 Matos Costa,SC
4474,421080 Meleiro,SC
4475,421085 Mirim Doce,SC
4476,421090 Modelo,SC
4477,421100 Mondaí,SC
4478,421105 Monte Carlo,SC
4479,421110 Monte Castelo,SC
4480,421120 Morro da Fumaça,SC
4481,421125 Morro Grande,SC
4482,421130 Navegantes,SC
4483,421140 Nova Erechim,SC
4484,421145 Nova Itaberaba,SC
4485,421150 Nova Trento,SC
4486,421160 Nova Veneza,SC
4487,421165 Novo Horizonte,SC
4488,421170 Orleans,SC
4489,421175 Otacílio Costa,SC
4490,421180 Ouro,SC
4491,421185 Ouro Verde,SC
4492,421187 Paial,SC
4493,421189 Painel,SC
4494,421190 Palhoça,SC
4495,421200 Palma Sola,SC
4496,421205 Palmeira,SC
4497,421210 Palmitos,SC
4498,421220 Papanduva,SC
4499,421223 Paraíso,SC
4500,421225 Passo de Torres,SC
4501,421227 Passos Maia,SC
4502,421230 Paulo Lopes,SC
4503,421240 Pedras Grandes,SC
4504,421250 Penha,SC
4505,421260 Peritiba,SC
4506,421265 Pescaria Brava,SC
4507,421270 Petrolândia,SC
4508,421290 Pinhalzinho,SC
4509,421300 Pinheiro Preto,SC
4510,421310 Piratuba,SC
4511,421315 Planalto Alegre,SC
4512,421320 Pomerode,SC
4513,421330 Ponte Alta,SC
4514,421335 Ponte Alta do Norte,SC
4515,421340 Ponte Serrada,SC
4516,421350 Porto Belo,SC
4517,421360 Porto União,SC
4518,421370 Pouso Redondo,SC
4519,421380 Praia Grande,SC
4520,421390 Presidente Castello Branco,SC
4521,421400 Presidente Getúlio,SC
4522,421410 Presidente Nereu,SC
4523,421415 Princesa,SC
4524,421420 Quilombo,SC
4525,421430 Rancho Queimado,SC
4526,421440 Rio das Antas,SC
4527,421450 Rio do Campo,SC
4528,421460 Rio do Oeste,SC
4529,421480 Rio do Sul,SC
4530,421470 Rio dos Cedros,SC
4531,421490 Rio Fortuna,SC
4532,421500 Rio Negrinho,SC
4533,421505 Rio Rufino,SC
4534,421507 Riqueza,SC
4535,421510 Rodeio,SC
4536,421520 Romelândia,SC
4537,421530 Salete,SC
4538,421535 Saltinho,SC
4539,421540 Salto Veloso,SC
4540,421545 Sangão,SC
4541,421550 Santa Cecília,SC
4542,421555 Santa Helena,SC
4543,421560 Santa Rosa de Lima,SC
4544,421565 Santa Rosa do Sul,SC
4545,421567 Santa Terezinha,SC
4546,421568 Santa Terezinha do Progresso,SC
4547,421569 Santiago do Sul,SC
4548,421570 Santo Amaro da Imperatriz,SC
4549,421580 São Bento do Sul,SC
4550,421575 São Bernardino,SC
4551,421590 São Bonifácio,SC
4552,421600 São Carlos,SC
4553,421605 São Cristovão do Sul,SC
4554,421610 São Domingos,SC
4555,421620 São Francisco do Sul,SC
4556,421630 São João Batista,SC
4557,421635 São João do Itaperiú,SC
4558,421625 São João do Oeste,SC
4559,421640 São João do Sul,SC
4560,421650 São Joaquim,SC
4561,421660 São José,SC
4562,421670 São José do Cedro,SC
4563,421680 São José do Cerrito,SC
4564,421690 São Lourenço do Oeste,SC
4565,421700 São Ludgero,SC
4566,421710 São Martinho,SC
4567,421715 São Miguel da Boa Vista,SC
4568,421720 São Miguel do Oeste,SC
4569,421725 São Pedro de Alcântara,SC
4570,421730 Saudades,SC
4571,421740 Schroeder,SC
4572,421750 Seara,SC
4573,421755 Serra Alta,SC
4574,421760 Siderópolis,SC
4575,421770 Sombrio,SC
4576,421775 Sul Brasil,SC
4577,421780 Taió,SC
4578,421790 Tangará,SC
4579,421795 Tigrinhos,SC
4580,421800 Tijucas,SC
4581,421810 Timbé do Sul,SC
4582,421820 Timbó,SC
4583,421825 Timbó Grande,SC
4584,421830 Três Barras,SC
4585,421835 Treviso,SC
4586,421840 Treze de Maio,SC
4587,421850 Treze Tílias,SC
4588,421860 Trombudo Central,SC
4589,421870 Tubarão,SC
4590,421875 Tunápolis,SC
4591,421880 Turvo,SC
4592,421885 União do Oeste,SC
4593,421890 Urubici,SC
4594,421895 Urupema,SC
4595,421900 Urussanga,SC
4596,421910 Vargeão,SC
4597,421915 Vargem,SC
4598,421917 Vargem Bonita,SC
4599,421920 Vidal Ramos,SC
4600,421930 Videira,SC
4601,421935 Vitor Meireles,SC
4602,421940 Witmarsum,SC
4603,421950 Xanxerê,SC
4604,421960 Xavantina,SC
4605,421970 Xaxim,SC
4606,421985 Zortéa,SC
4607,430003 Aceguá,RS
4608,430005 Água Santa,RS
4609,430010 Agudo,RS
4610,430020 Ajuricaba,RS
4611,430030 Alecrim,RS
4612,430040 Alegrete,RS
4613,430045 Alegria,RS
4614,430047 Almirante Tamandaré do Sul,RS
4615,430050 Alpestre,RS
4616,430055 Alto Alegre,RS
4617,430057 Alto Feliz,RS
4618,430060 Alvorada,RS
4619,430063 Amaral Ferrador,RS
4620,430064 Ametista do Sul,RS
4621,430066 André da Rocha,RS
4622,430070 Anta Gorda,RS
4623,430080 Antônio Prado,RS
4624,430085 Arambaré,RS
4625,430087 Araricá,RS
4626,430090 Aratiba,RS
4627,430100 Arroio do Meio,RS
4628,430107 Arroio do Padre,RS
4629,430105 Arroio do Sal,RS
4630,430120 Arroio do Tigre,RS
4631,430110 Arroio dos Ratos,RS
4632,430130 Arroio Grande,RS
4633,430140 Arvorezinha,RS
4634,430150 Augusto Pestana,RS
4635,430155 Áurea,RS
4636,430160 Bagé,RS
4637,430163 Balneário Pinhal,RS
4638,430165 Barão,RS
4639,430170 Barão de Cotegipe,RS
4640,430175 Barão do Triunfo,RS
4641,430185 Barra do Guarita,RS
4642,430187 Barra do Quaraí,RS
4643,430190 Barra do Ribeiro,RS
4644,430192 Barra do Rio Azul,RS
4645,430195 Barra Funda,RS
4646,430180 Barracão,RS
4647,430200 Barros Cassal,RS
4648,430205 Benjamin Constant do Sul,RS
4649,430210 Bento Gonçalves,RS
4650,430215 Boa Vista das Missões,RS
4651,430220 Boa Vista do Buricá,RS
4652,430222 Boa Vista do Cadeado,RS
4653,430223 Boa Vista do Incra,RS
4654,430225 Boa Vista do Sul,RS
4655,430230 Bom Jesus,RS
4656,430235 Bom Princípio,RS
4657,430237 Bom Progresso,RS
4658,430240 Bom Retiro do Sul,RS
4659,430245 Boqueirão do Leão,RS
4660,430250 Bossoroca,RS
4661,430258 Bozano,RS
4662,430260 Braga,RS
4663,430265 Brochier,RS
4664,430270 Butiá,RS
4665,430280 Caçapava do Sul,RS
4666,430290 Cacequi,RS
4667,430300 Cachoeira do Sul,RS
4668,430310 Cachoeirinha,RS
4669,430320 Cacique Doble,RS
4670,430330 Caibaté,RS
4671,430340 Caiçara,RS
4672,430350 Camaquã,RS
4673,430355 Camargo,RS
4674,430360 Cambará do Sul,RS
4675,430367 Campestre da Serra,RS
4676,430370 Campina das Missões,RS
4677,430380 Campinas do Sul,RS
4678,430390 Campo Bom,RS
4679,430400 Campo Novo,RS
4680,430410 Campos Borges,RS
4681,430420 Candelária,RS
4682,430430 Cândido Godói,RS
4683,430435 Candiota,RS
4684,430440 Canela,RS
4685,430450 Canguçu,RS
4686,430460 Canoas,RS
4687,430461 Canudos do Vale,RS
4688,430462 Capão Bonito do Sul,RS
4689,430463 Capão da Canoa,RS
4690,430465 Capão do Cipó,RS
4691,430466 Capão do Leão,RS
4692,430468 Capela de Santana,RS
4693,430469 Capitão,RS
4694,430467 Capivari do Sul,RS
4695,430471 Caraá,RS
4696,430470 Carazinho,RS
4697,430480 Carlos Barbosa,RS
4698,430485 Carlos Gomes,RS
4699,430490 Casca,RS
4700,430495 Caseiros,RS
4701,430500 Catuípe,RS
4702,430510 Caxias do Sul,RS
4703,430511 Centenário,RS
4704,430512 Cerrito,RS
4705,430513 Cerro Branco,RS
4706,430515 Cerro Grande,RS
4707,430517 Cerro Grande do Sul,RS
4708,430520 Cerro Largo,RS
4709,430530 Chapada,RS
4710,430535 Charqueadas,RS
4711,430537 Charrua,RS
4712,430540 Chiapetta,RS
4713,430543 Chuí,RS
4714,430544 Chuvisca,RS
4715,430545 Cidreira,RS
4716,430550 Ciríaco,RS
4717,430558 Colinas,RS
4718,430560 Colorado,RS
4719,430570 Condor,RS
4720,430580 Constantina,RS
4721,430583 Coqueiro Baixo,RS
4722,430585 Coqueiros do Sul,RS
4723,430587 Coronel Barros,RS
4724,430590 Coronel Bicaco,RS
4725,430593 Coronel Pilar,RS
4726,430595 Cotiporã,RS
4727,430597 Coxilha,RS
4728,430600 Crissiumal,RS
4729,430605 Cristal,RS
4730,430607 Cristal do Sul,RS
4731,430610 Cruz Alta,RS
4732,430613 Cruzaltense,RS
4733,430620 Cruzeiro do Sul,RS
4734,430630 David Canabarro,RS
4735,430632 Derrubadas,RS
4736,430635 Dezesseis de Novembro,RS
4737,430637 Dilermando de Aguiar,RS
4738,430640 Dois Irmãos,RS
4739,430642 Dois Irmãos das Missões,RS
4740,430645 Dois Lajeados,RS
4741,430650 Dom Feliciano,RS
4742,430660 Dom Pedrito,RS
4743,430655 Dom Pedro de Alcântara,RS
4744,430670 Dona Francisca,RS
4745,430673 Doutor Maurício Cardoso,RS
4746,430675 Doutor Ricardo,RS
4747,430676 Eldorado do Sul,RS
4748,430680 Encantado,RS
4749,430690 Encruzilhada do Sul,RS
4750,430692 Engenho Velho,RS
4751,430695 Entre Rios do Sul,RS
4752,430693 Entre-Ijuís,RS
4753,430697 Erebango,RS
4754,430700 Erechim,RS
4755,430705 Ernestina,RS
4756,430720 Erval Grande,RS
4757,430730 Erval Seco,RS
4758,430740 Esmeralda,RS
4759,430745 Esperança do Sul,RS
4760,430750 Espumoso,RS
4761,430755 Estação,RS
4762,430760 Estância Velha,RS
4763,430770 Esteio,RS
4764,430780 Estrela,RS
4765,430781 Estrela Velha,RS
4766,430783 Eugênio de Castro,RS
4767,430786 Fagundes Varela,RS
4768,430790 Farroupilha,RS
4769,430800 Faxinal do Soturno,RS
4770,430805 Faxinalzinho,RS
4771,430807 Fazenda Vilanova,RS
4772,430810 Feliz,RS
4773,430820 Flores da Cunha,RS
4774,430825 Floriano Peixoto,RS
4775,430830 Fontoura Xavier,RS
4776,430840 Formigueiro,RS
4777,430843 Forquetinha,RS
4778,430845 Fortaleza dos Valos,RS
4779,430850 Frederico Westphalen,RS
4780,430860 Garibaldi,RS
4781,430865 Garruchos,RS
4782,430870 Gaurama,RS
4783,430880 General Câmara,RS
4784,430885 Gentil,RS
4785,430890 Getúlio Vargas,RS
4786,430900 Giruá,RS
4787,430905 Glorinha,RS
4788,430910 Gramado,RS
4789,430912 Gramado dos Loureiros,RS
4790,430915 Gramado Xavier,RS
4791,430920 Gravataí,RS
4792,430925 Guabiju,RS
4793,430930 Guaíba,RS
4794,430940 Guaporé,RS
4795,430950 Guarani das Missões,RS
4796,430955 Harmonia,RS
4797,430710 Herval,RS
4798,430957 Herveiras,RS
4799,430960 Horizontina,RS
4800,430965 Hulha Negra,RS
4801,430970 Humaitá,RS
4802,430975 Ibarama,RS
4803,430980 Ibiaçá,RS
4804,430990 Ibiraiaras,RS
4805,430995 Ibirapuitã,RS
4806,431000 Ibirubá,RS
4807,431010 Igrejinha,RS
4808,431020 Ijuí,RS
4809,431030 Ilópolis,RS
4810,431033 Imbé,RS
4811,431036 Imigrante,RS
4812,431040 Independência,RS
4813,431041 Inhacorá,RS
4814,431043 Ipê,RS
4815,431046 Ipiranga do Sul,RS
4816,431050 Iraí,RS
4817,431053 Itaara,RS
4818,431055 Itacurubi,RS
4819,431057 Itapuca,RS
4820,431060 Itaqui,RS
4821,431065 Itati,RS
4822,431070 Itatiba do Sul,RS
4823,431075 Ivorá,RS
4824,431080 Ivoti,RS
4825,431085 Jaboticaba,RS
4826,431087 Jacuizinho,RS
4827,431090 Jacutinga,RS
4828,431100 Jaguarão,RS
4829,431110 Jaguari,RS
4830,431112 Jaquirana,RS
4831,431113 Jari,RS
4832,431115 Jóia,RS
4833,431120 Júlio de Castilhos,RS
4834,431123 Lagoa Bonita do Sul,RS
4835,431127 Lagoa dos Três Cantos,RS
4836,431130 Lagoa Vermelha,RS
4837,431125 Lagoão,RS
4838,431140 Lajeado,RS
4839,431142 Lajeado do Bugre,RS
4840,431150 Lavras do Sul,RS
4841,431160 Liberato Salzano,RS
4842,431162 Lindolfo Collor,RS
4843,431164 Linha Nova,RS
4844,431171 Maçambará,RS
4845,431170 Machadinho,RS
4846,431173 Mampituba,RS
4847,431175 Manoel Viana,RS
4848,431177 Maquiné,RS
4849,431179 Maratá,RS
4850,431180 Marau,RS
4851,431190 Marcelino Ramos,RS
4852,431198 Mariana Pimentel,RS
4853,431200 Mariano Moro,RS
4854,431205 Marques de Souza,RS
4855,431210 Mata,RS
4856,431213 Mato Castelhano,RS
4857,431215 Mato Leitão,RS
4858,431217 Mato Queimado,RS
4859,431220 Maximiliano de Almeida,RS
4860,431225 Minas do Leão,RS
4861,431230 Miraguaí,RS
4862,431235 Montauri,RS
4863,431237 Monte Alegre dos Campos,RS
4864,431238 Monte Belo do Sul,RS
4865,431240 Montenegro,RS
4866,431242 Mormaço,RS
4867,431244 Morrinhos do Sul,RS
4868,431245 Morro Redondo,RS
4869,431247 Morro Reuter,RS
4870,431250 Mostardas,RS
4871,431260 Muçum,RS
4872,431261 Muitos Capões,RS
4873,431262 Muliterno,RS
4874,431265 Não-Me-Toque,RS
4875,431267 Nicolau Vergueiro,RS
4876,431270 Nonoai,RS
4877,431275 Nova Alvorada,RS
4878,431280 Nova Araçá,RS
4879,431290 Nova Bassano,RS
4880,431295 Nova Boa Vista,RS
4881,431300 Nova Bréscia,RS
4882,431301 Nova Candelária,RS
4883,431303 Nova Esperança do Sul,RS
4884,431306 Nova Hartz,RS
4885,431308 Nova Pádua,RS
4886,431310 Nova Palma,RS
4887,431320 Nova Petrópolis,RS
4888,431330 Nova Prata,RS
4889,431333 Nova Ramada,RS
4890,431335 Nova Roma do Sul,RS
4891,431337 Nova Santa Rita,RS
4892,431349 Novo Barreiro,RS
4893,431339 Novo Cabrais,RS
4894,431340 Novo Hamburgo,RS
4895,431342 Novo Machado,RS
4896,431344 Novo Tiradentes,RS
4897,431346 Novo Xingu,RS
4898,431350 Osório,RS
4899,431360 Paim Filho,RS
4900,431365 Palmares do Sul,RS
4901,431370 Palmeira das Missões,RS
4902,431380 Palmitinho,RS
4903,431390 Panambi,RS
4904,431395 Pantano Grande,RS
4905,431400 Paraí,RS
4906,431402 Paraíso do Sul,RS
4907,431403 Pareci Novo,RS
4908,431405 Parobé,RS
4909,431406 Passa Sete,RS
4910,431407 Passo do Sobrado,RS
4911,431410 Passo Fundo,RS
4912,431413 Paulo Bento,RS
4913,431415 Paverama,RS
4914,431417 Pedras Altas,RS
4915,431420 Pedro Osório,RS
4916,431430 Pejuçara,RS
4917,431440 Pelotas,RS
4918,431442 Picada Café,RS
4919,431445 Pinhal,RS
4920,431446 Pinhal da Serra,RS
4921,431447 Pinhal Grande,RS
4922,431449 Pinheirinho do Vale,RS
4923,431450 Pinheiro Machado,RS
4924,431454 Pinto Bandeira,RS
4925,431455 Pirapó,RS
4926,431460 Piratini,RS
4927,431470 Planalto,RS
4928,431475 Poço das Antas,RS
4929,431477 Pontão,RS
4930,431478 Ponte Preta,RS
4931,431480 Portão,RS
4932,431490 Porto Alegre,RS
4933,431500 Porto Lucena,RS
4934,431505 Porto Mauá,RS
4935,431507 Porto Vera Cruz,RS
4936,431510 Porto Xavier,RS
4937,431513 Pouso Novo,RS
4938,431514 Presidente Lucena,RS
4939,431515 Progresso,RS
4940,431517 Protásio Alves,RS
4941,431520 Putinga,RS
4942,431530 Quaraí,RS
4943,431531 Quatro Irmãos,RS
4944,431532 Quevedos,RS
4945,431535 Quinze de Novembro,RS
4946,431540 Redentora,RS
4947,431545 Relvado,RS
4948,431550 Restinga Seca,RS
4949,431555 Rio dos Índios,RS
4950,431560 Rio Grande,RS
4951,431570 Rio Pardo,RS
4952,431575 Riozinho,RS
4953,431580 Roca Sales,RS
4954,431590 Rodeio Bonito,RS
4955,431595 Rolador,RS
4956,431600 Rolante,RS
4957,431610 Ronda Alta,RS
4958,431620 Rondinha,RS
4959,431630 Roque Gonzales,RS
4960,431640 Rosário do Sul,RS
4961,431642 Sagrada Família,RS
4962,431643 Saldanha Marinho,RS
4963,431645 Salto do Jacuí,RS
4964,431647 Salvador das Missões,RS
4965,431650 Salvador do Sul,RS
4966,431660 Sananduva,RS
4967,431710 Sant'Ana do Livramento,RS
4968,431670 Santa Bárbara do Sul,RS
4969,431673 Santa Cecília do Sul,RS
4970,431675 Santa Clara do Sul,RS
4971,431680 Santa Cruz do Sul,RS
4972,431697 Santa Margarida do Sul,RS
4973,431690 Santa Maria,RS
4974,431695 Santa Maria do Herval,RS
4975,431720 Santa Rosa,RS
4976,431725 Santa Tereza,RS
4977,431730 Santa Vitória do Palmar,RS
4978,431700 Santana da Boa Vista,RS
4979,431740 Santiago,RS
4980,431750 Santo Ângelo,RS
4981,431760 Santo Antônio da Patrulha,RS
4982,431770 Santo Antônio das Missões,RS
4983,431755 Santo Antônio do Palma,RS
4984,431775 Santo Antônio do Planalto,RS
4985,431780 Santo Augusto,RS
4986,431790 Santo Cristo,RS
4987,431795 Santo Expedito do Sul,RS
4988,431800 São Borja,RS
4989,431805 São Domingos do Sul,RS
4990,431810 São Francisco de Assis,RS
4991,431820 São Francisco de Paula,RS
4992,431830 São Gabriel,RS
4993,431840 São Jerônimo,RS
4994,431842 São João da Urtiga,RS
4995,431843 São João do Polêsine,RS
4996,431844 São Jorge,RS
4997,431845 São José das Missões,RS
4998,431846 São José do Herval,RS
4999,431848 São José do Hortêncio,RS
5000,431849 São José do Inhacorá,RS
5001,431850 São José do Norte,RS
5002,431860 São José do Ouro,RS
5003,431861 São José do Sul,RS
5004,431862 São José dos Ausentes,RS
5005,431870 São Leopoldo,RS
5006,431880 São Lourenço do Sul,RS
5007,431890 São Luiz Gonzaga,RS
5008,431900 São Marcos,RS
5009,431910 São Martinho,RS
5010,431912 São Martinho da Serra,RS
5011,431915 São Miguel das Missões,RS
5012,431920 São Nicolau,RS
5013,431930 São Paulo das Missões,RS
5014,431935 São Pedro da Serra,RS
5015,431936 São Pedro das Missões,RS
5016,431937 São Pedro do Butiá,RS
5017,431940 São Pedro do Sul,RS
5018,431950 São Sebastião do Caí,RS
5019,431960 São Sepé,RS
5020,431970 São Valentim,RS
5021,431971 São Valentim do Sul,RS
5022,431973 São Valério do Sul,RS
5023,431975 São Vendelino,RS
5024,431980 São Vicente do Sul,RS
5025,431990 Sapiranga,RS
5026,432000 Sapucaia do Sul,RS
5027,432010 Sarandi,RS
5028,432020 Seberi,RS
5029,432023 Sede Nova,RS
5030,432026 Segredo,RS
5031,432030 Selbach,RS
5032,432032 Senador Salgado Filho,RS
5033,432035 Sentinela do Sul,RS
5034,432040 Serafina Corrêa,RS
5035,432045 Sério,RS
5036,432050 Sertão,RS
5037,432055 Sertão Santana,RS
5038,432057 Sete de Setembro,RS
5039,432060 Severiano de Almeida,RS
5040,432065 Silveira Martins,RS
5041,432067 Sinimbu,RS
5042,432070 Sobradinho,RS
5043,432080 Soledade,RS
5044,432085 Tabaí,RS
5045,432090 Tapejara,RS
5046,432100 Tapera,RS
5047,432110 Tapes,RS
5048,432120 Taquara,RS
5049,432130 Taquari,RS
5050,432132 Taquaruçu do Sul,RS
5051,432135 Tavares,RS
5052,432140 Tenente Portela,RS
5053,432143 Terra de Areia,RS
5054,432145 Teutônia,RS
5055,432146 Tio Hugo,RS
5056,432147 Tiradentes do Sul,RS
5057,432149 Toropi,RS
5058,432150 Torres,RS
5059,432160 Tramandaí,RS
5060,432162 Travesseiro,RS
5061,432163 Três Arroios,RS
